id,title,difficulty,source
P2582,Koishi's Unconscious Permutation,Very Hard,https://codeforces.com/problemset/problem/1687/F
P2583,Become Big For Me,Very Hard,https://codeforces.com/problemset/problem/1687/E
P2584,Cute number,Very Hard,https://codeforces.com/problemset/problem/1687/D
P2585,Sanae and Giant Robot,Very Hard,https://codeforces.com/problemset/problem/1687/C
P2586,Railway System,Mid,https://codeforces.com/problemset/problem/1687/B
P2587,The Enchanted Forest,Mid,https://codeforces.com/problemset/problem/1687/A
P2588,Odd Subarrays,Easy,https://codeforces.com/problemset/problem/1686/B
P2589,Everything Everywhere All But One,Easy,https://codeforces.com/problemset/problem/1686/A
P2590,The Ultimate LIS Problem,Very Hard,https://codeforces.com/problemset/problem/1685/E
P2591,Permutation Weight (Hard Version),Very Hard,https://codeforces.com/problemset/problem/1685/D2
P2592,Permutation Weight (Easy Version),Very Hard,https://codeforces.com/problemset/problem/1685/D1
P2593,Bring Balance,Very Hard,https://codeforces.com/problemset/problem/1685/C
P2594,Linguistics,Hard,https://codeforces.com/problemset/problem/1685/B
P2595,Circular Local MiniMax,Easy,https://codeforces.com/problemset/problem/1685/A
P2596,Hard Cut,Very Hard,https://codeforces.com/problemset/problem/1684/H
P2597,Euclid Guess,Very Hard,https://codeforces.com/problemset/problem/1684/G
P2598,Diverse Segments,Very Hard,https://codeforces.com/problemset/problem/1684/F
P2599,MEX vs DIFF,Hard,https://codeforces.com/problemset/problem/1684/E
P2600,Traps,Mid,https://codeforces.com/problemset/problem/1684/D
P2601,Column Swapping,Mid,https://codeforces.com/problemset/problem/1684/C
P2602,Z mod X = C,Easy,https://codeforces.com/problemset/problem/1684/B
P2603,Digit Minimization,Easy,https://codeforces.com/problemset/problem/1684/A
P2604,MCMF?,Very Hard,https://codeforces.com/problemset/problem/1682/F
P2605,Unordered Swaps,Very Hard,https://codeforces.com/problemset/problem/1682/E
P2606,Circular Spanning Tree,Hard,https://codeforces.com/problemset/problem/1682/D
P2607,LIS or Reverse LIS?,Mid,https://codeforces.com/problemset/problem/1682/C
P2608,AND Sorting,Easy,https://codeforces.com/problemset/problem/1682/B
P2609,Palindromic Indices,Easy,https://codeforces.com/problemset/problem/1682/A
P2610,Unique Occurrences,Hard,https://codeforces.com/problemset/problem/1681/F
P2611,Labyrinth Adventures,Very Hard,https://codeforces.com/problemset/problem/1681/E
P2612,Required Length,Mid,https://codeforces.com/problemset/problem/1681/D
P2613,Double Sort,Easy,https://codeforces.com/problemset/problem/1681/C
P2614,Card Trick,Easy,https://codeforces.com/problemset/problem/1681/B
P2615,Game with Cards,Easy,https://codeforces.com/problemset/problem/1681/A
P2616,Lenient Vertex Cover,Very Hard,https://codeforces.com/problemset/problem/1680/F
P2617,Moving Chips,Hard,https://codeforces.com/problemset/problem/1680/E
P2618,Dog Walking,Hard,https://codeforces.com/problemset/problem/1680/D
P2619,Binary String,Mid,https://codeforces.com/problemset/problem/1680/C
P2620,Robots,Easy,https://codeforces.com/problemset/problem/1680/B
P2621,Minimums and Maximums,Easy,https://codeforces.com/problemset/problem/1680/A
P2622,Formalism for Formalism,Very Hard,https://codeforces.com/problemset/problem/1679/F
P2623,Typical Party in Dorm,Hard,https://codeforces.com/problemset/problem/1679/E
P2624,Toss a Coin to Your Graph...,Mid,https://codeforces.com/problemset/problem/1679/D
P2625,Rooks Defenders,Mid,https://codeforces.com/problemset/problem/1679/C
P2626,Stone Age Problem,Easy,https://codeforces.com/problemset/problem/1679/B
P2627,AvtoBus,Easy,https://codeforces.com/problemset/problem/1679/A
P2628,Tokitsukaze and Good 01-String (hard version),Mid,https://codeforces.com/problemset/problem/1678/B2
P2629,Tokitsukaze and Good 01-String (easy version),Easy,https://codeforces.com/problemset/problem/1678/B1
P2630,Tokitsukaze and All Zero Sequence,Easy,https://codeforces.com/problemset/problem/1678/A
P2631,Tokitsukaze and Gems,Very Hard,https://codeforces.com/problemset/problem/1677/F
P2632,Tokitsukaze and Beautiful Subsegments,Very Hard,https://codeforces.com/problemset/problem/1677/E
P2633,Tokitsukaze and Permutations,Very Hard,https://codeforces.com/problemset/problem/1677/D
P2634,Tokitsukaze and Two Colorful Tapes,Mid,https://codeforces.com/problemset/problem/1677/C
P2635,Tokitsukaze and Meeting,Mid,https://codeforces.com/problemset/problem/1677/B
P2636,Tokitsukaze and Strange Inequality,Mid,https://codeforces.com/problemset/problem/1677/A
P2637,Maximum Crossings (Hard Version),Mid,https://codeforces.com/problemset/problem/1676/H2
P2638,Maximum Crossings (Easy Version),Mid,https://codeforces.com/problemset/problem/1676/H1
P2639,White-Black Balanced Subtrees,Mid,https://codeforces.com/problemset/problem/1676/G
P2640,Longest Strike,Mid,https://codeforces.com/problemset/problem/1676/F
P2641,Eating Queries,Easy,https://codeforces.com/problemset/problem/1676/E
P2642,X-Sum,Easy,https://codeforces.com/problemset/problem/1676/D
P2643,Most Similar Words,Easy,https://codeforces.com/problemset/problem/1676/C
P2644,Equal Candies,Easy,https://codeforces.com/problemset/problem/1676/B
P2645,Lucky?,Easy,https://codeforces.com/problemset/problem/1676/A
P2646,Sorting Pancakes,Hard,https://codeforces.com/problemset/problem/1675/G
P2647,Vlad and Unfinished Business,Mid,https://codeforces.com/problemset/problem/1675/F
P2648,"Replace With the Previous, Minimize",Mid,https://codeforces.com/problemset/problem/1675/E
P2649,Vertical Paths,Mid,https://codeforces.com/problemset/problem/1675/D
P2650,Detective Task,Easy,https://codeforces.com/problemset/problem/1675/C
P2651,Make It Increasing,Easy,https://codeforces.com/problemset/problem/1675/B
P2652,Food for Animals,Easy,https://codeforces.com/problemset/problem/1675/A
P2653,Remove Directed Edges,Hard,https://codeforces.com/problemset/problem/1674/G
P2654,Desktop Rearrangement,Mid,https://codeforces.com/problemset/problem/1674/F
P2655,Breaking the Wall,Hard,https://codeforces.com/problemset/problem/1674/E
P2656,A-B-C Sort,Easy,https://codeforces.com/problemset/problem/1674/D
P2657,Infinite Replacement,Easy,https://codeforces.com/problemset/problem/1674/C
P2658,Dictionary,Easy,https://codeforces.com/problemset/problem/1674/B
P2659,Number Transformation,Easy,https://codeforces.com/problemset/problem/1674/A
P2660,Anti-Theft Road Planning,Hard,https://codeforces.com/problemset/problem/1673/F
P2661,Power or XOR?,Very Hard,https://codeforces.com/problemset/problem/1673/E
P2662,Lost Arithmetic Progression,Mid,https://codeforces.com/problemset/problem/1673/D
P2663,Palindrome Basis,Mid,https://codeforces.com/problemset/problem/1673/C
P2664,A Perfectly Balanced String?,Easy,https://codeforces.com/problemset/problem/1673/B
P2665,Subtle Substring Subtraction,Easy,https://codeforces.com/problemset/problem/1673/A
P2666,PermutationForces,Very Hard,https://codeforces.com/problemset/problem/1672/I
P2667,Zigu Zagu,Very Hard,https://codeforces.com/problemset/problem/1672/H
P2668,Cross Xor,Very Hard,https://codeforces.com/problemset/problem/1672/G
P2669,Checker for Array Shuffling,Very Hard,https://codeforces.com/problemset/problem/1672/F2
P2670,Array Shuffling,Hard,https://codeforces.com/problemset/problem/1672/F1
P2671,notepad.exe,Hard,https://codeforces.com/problemset/problem/1672/E
P2672,Cyclic Rotation,Mid,https://codeforces.com/problemset/problem/1672/D
P2673,Unequal Array,Easy,https://codeforces.com/problemset/problem/1672/C
P2674,I love AAAB,Easy,https://codeforces.com/problemset/problem/1672/B
P2675,Log Chopping,Easy,https://codeforces.com/problemset/problem/1672/A
P2676,Permutation Counting,Very Hard,https://codeforces.com/problemset/problem/1671/F
P2677,Preorder,Hard,https://codeforces.com/problemset/problem/1671/E
P2678,Insert a Progression,Mid,https://codeforces.com/problemset/problem/1671/D
P2679,Dolce Vita,Easy,https://codeforces.com/problemset/problem/1671/C
P2680,Consecutive Points Segment,Easy,https://codeforces.com/problemset/problem/1671/B
P2681,String Building,Easy,https://codeforces.com/problemset/problem/1671/A
P2682,"Jee, You See?",Hard,https://codeforces.com/problemset/problem/1670/F
P2683,Hemose on the Tree,Hard,https://codeforces.com/problemset/problem/1670/E
P2684,Very Suspicious,Mid,https://codeforces.com/problemset/problem/1670/D
P2685,Where is the Pizza?,Mid,https://codeforces.com/problemset/problem/1670/C
P2686,Dorms War,Easy,https://codeforces.com/problemset/problem/1670/B
P2687,Prof. Slim,Easy,https://codeforces.com/problemset/problem/1670/A
P2688,Maximal AND,Mid,https://codeforces.com/problemset/problem/1669/H
P2689,Fall Down,Easy,https://codeforces.com/problemset/problem/1669/G
P2690,Eating Candies,Easy,https://codeforces.com/problemset/problem/1669/F
P2691,2-Letter Strings,Easy,https://codeforces.com/problemset/problem/1669/E
P2692,Colorful Stamp,Easy,https://codeforces.com/problemset/problem/1669/D
P2693,Odd/Even Increments,Easy,https://codeforces.com/problemset/problem/1669/C
P2694,Triple,Easy,https://codeforces.com/problemset/problem/1669/B
P2695,Division?,Easy,https://codeforces.com/problemset/problem/1669/A
P2696,Social Distance,Easy,https://codeforces.com/problemset/problem/1668/B
P2697,Direction Change,Easy,https://codeforces.com/problemset/problem/1668/A
P2698,Yin Yang,Very Hard,https://codeforces.com/problemset/problem/1667/F
P2699,Centroid Probabilities,Very Hard,https://codeforces.com/problemset/problem/1667/E
P2700,Edge Elimination,Very Hard,https://codeforces.com/problemset/problem/1667/D
P2701,Half Queen Cover,Hard,https://codeforces.com/problemset/problem/1667/C
P2702,Optimal Partition,Hard,https://codeforces.com/problemset/problem/1667/B
P2703,Make it Increasing,Mid,https://codeforces.com/problemset/problem/1667/A
P2704,Labyrinth,Mid,https://codeforces.com/problemset/problem/1666/L
P2705,Kingdom Partition,Very Hard,https://codeforces.com/problemset/problem/1666/K
P2706,Job Lookup,Hard,https://codeforces.com/problemset/problem/1666/J
P2707,Interactive Treasure Hunt,Hard,https://codeforces.com/problemset/problem/1666/I
P2708,Heroes of Might,Very Hard,https://codeforces.com/problemset/problem/1666/H
P2709,Global Warming,Very Hard,https://codeforces.com/problemset/problem/1666/G
P2710,Fancy Stack,Hard,https://codeforces.com/problemset/problem/1666/F
P2711,Even Split,Very Hard,https://codeforces.com/problemset/problem/1666/E
P2712,Deletive Editing,Easy,https://codeforces.com/problemset/problem/1666/D
P2713,Connect the Points,Mid,https://codeforces.com/problemset/problem/1666/C
P2714,Budget Distribution,Very Hard,https://codeforces.com/problemset/problem/1666/B
P2715,Admissible Map,Very Hard,https://codeforces.com/problemset/problem/1666/A
P2716,MinimizOR,Very Hard,https://codeforces.com/problemset/problem/1665/E
P2717,GCD Guess,Hard,https://codeforces.com/problemset/problem/1665/D
P2718,Tree Infection,Mid,https://codeforces.com/problemset/problem/1665/C
P2719,Array Cloning Technique,Easy,https://codeforces.com/problemset/problem/1665/B
P2720,GCD vs LCM,Easy,https://codeforces.com/problemset/problem/1665/A
P2721,Teleporters,Very Hard,https://codeforces.com/problemset/problem/1661/F
P2722,Narrow Components,Very Hard,https://codeforces.com/problemset/problem/1661/E
P2723,Progressions Covering,Mid,https://codeforces.com/problemset/problem/1661/D
P2724,Water the Trees,Mid,https://codeforces.com/problemset/problem/1661/C
P2725,Getting Zero,Mid,https://codeforces.com/problemset/problem/1661/B
P2726,Array Balancing,Easy,https://codeforces.com/problemset/problem/1661/A
P2727,Promising String (hard version),Hard,https://codeforces.com/problemset/problem/1660/F2
P2728,Promising String (easy version),Mid,https://codeforces.com/problemset/problem/1660/F1
P2729,Matrix and Shifts,Mid,https://codeforces.com/problemset/problem/1660/E
P2730,Maximum Product Strikes Back,Mid,https://codeforces.com/problemset/problem/1660/D
P2731,Get an Even String,Mid,https://codeforces.com/problemset/problem/1660/C
P2732,Vlad and Candies,Easy,https://codeforces.com/problemset/problem/1660/B
P2733,Vasya and Coins,Easy,https://codeforces.com/problemset/problem/1660/A
P2734,Tree and Permutation Game,Very Hard,https://codeforces.com/problemset/problem/1659/F
P2735,AND-MEX Walk,Hard,https://codeforces.com/problemset/problem/1659/E
P2736,Reverse Sort Sum,Mid,https://codeforces.com/problemset/problem/1659/D
P2737,Line Empire,Mid,https://codeforces.com/problemset/problem/1659/C
P2738,Bit Flipping,Mid,https://codeforces.com/problemset/problem/1659/B
P2739,Red Versus Blue,Easy,https://codeforces.com/problemset/problem/1659/A
P2740,Juju and Binary String,Very Hard,https://codeforces.com/problemset/problem/1658/F
P2741,Gojou and Matrix Game,Very Hard,https://codeforces.com/problemset/problem/1658/E
P2742,388535 (Hard Version),Hard,https://codeforces.com/problemset/problem/1658/D2
P2743,388535 (Easy Version),Mid,https://codeforces.com/problemset/problem/1658/D1
P2744,Shinju and the Lost Permutation,Mid,https://codeforces.com/problemset/problem/1658/C
P2745,Marin and Anti-coprime Permutation,Easy,https://codeforces.com/problemset/problem/1658/B
P2746,Marin and Photoshoot,Easy,https://codeforces.com/problemset/problem/1658/A
P2747,Words on Tree,Very Hard,https://codeforces.com/problemset/problem/1657/F
P2748,Star MST,Hard,https://codeforces.com/problemset/problem/1657/E
P2749,For Gamers. By Gamers.,Hard,https://codeforces.com/problemset/problem/1657/D
P2750,Bracket Sequence Deletion,Easy,https://codeforces.com/problemset/problem/1657/C
P2751,XY Sequence,Easy,https://codeforces.com/problemset/problem/1657/B
P2752,Integer Moves,Easy,https://codeforces.com/problemset/problem/1657/A
P2753,Neighbour Ordering,Very Hard,https://codeforces.com/problemset/problem/1656/I
P2754,Equal LCM Subsets,Very Hard,https://codeforces.com/problemset/problem/1656/H
P2755,Cycle Palindrome,Very Hard,https://codeforces.com/problemset/problem/1656/G
P2756,Parametric MST,Very Hard,https://codeforces.com/problemset/problem/1656/F
P2757,Equal Tree Sums,Hard,https://codeforces.com/problemset/problem/1656/E
P2758,K-good,Mid,https://codeforces.com/problemset/problem/1656/D
P2759,Make Equal With Mod,Easy,https://codeforces.com/problemset/problem/1656/C
P2760,Subtract Operation,Easy,https://codeforces.com/problemset/problem/1656/B
P2761,Good Pairs,Easy,https://codeforces.com/problemset/problem/1656/A
P2762,Three Minimums,Very Hard,https://codeforces.com/problemset/problem/1654/H
P2763,Snowy Mountain,Very Hard,https://codeforces.com/problemset/problem/1654/G
P2764,Minimal String Xoration,Very Hard,https://codeforces.com/problemset/problem/1654/F
P2765,Arithmetic Operations,Hard,https://codeforces.com/problemset/problem/1654/E
P2766,Potion Brewing Class,Hard,https://codeforces.com/problemset/problem/1654/D
P2767,Alice and the Cake,Mid,https://codeforces.com/problemset/problem/1654/C
P2768,Prefix Removals,Easy,https://codeforces.com/problemset/problem/1654/B
P2769,Maximum Cake Tastiness,Easy,https://codeforces.com/problemset/problem/1654/A
P2770,Tower Defense,Very Hard,https://codeforces.com/problemset/problem/1651/F
P2771,Sum of Matchings,Very Hard,https://codeforces.com/problemset/problem/1651/E
P2772,Nearest Excluded Points,Mid,https://codeforces.com/problemset/problem/1651/D
P2773,Fault-tolerant Network,Mid,https://codeforces.com/problemset/problem/1651/C
P2774,Prove Him Wrong,Easy,https://codeforces.com/problemset/problem/1651/B
P2775,Playoff,Easy,https://codeforces.com/problemset/problem/1651/A
P2776,Counting Shortcuts,Hard,https://codeforces.com/problemset/problem/1650/G
P2777,Vitaly and Advanced Useless Algorithms,Hard,https://codeforces.com/problemset/problem/1650/F
P2778,Rescheduling the Exam,Mid,https://codeforces.com/problemset/problem/1650/E
P2779,Twist the Permutation,Mid,https://codeforces.com/problemset/problem/1650/D
