subject_id,relation,object_id
P1665,考察,KP3
P1665,考察,KP21
P1665,考察,KP4
P1665,考察,KP13
P1665,考察,KP9
P1665,考察,KP8
P1665,考察,KP17
P1666,考察,KP1
P1666,考察,KP2
P1666,考察,KP3
P1666,考察,KP10
P1667,考察,KP16
P1667,考察,KP21
P1667,考察,KP4
P1667,考察,KP8
P1667,考察,KP17
P1668,考察,KP23
P1668,考察,KP16
P1668,考察,KP8
P1668,考察,KP17
P1669,考察,KP9
P1669,考察,KP8
P1669,考察,KP10
P1670,考察,KP9
P1670,考察,KP6
P1670,考察,KP10
P1671,考察,KP7
P1671,考察,KP4
P1671,考察,KP9
P1672,考察,KP23
P1672,考察,KP4
P1672,考察,KP13
P1672,考察,KP8
P1672,考察,KP27
P1673,考察,KP16
P1673,考察,KP4
P1673,考察,KP8
P1673,考察,KP27
P1674,考察,KP21
P1674,考察,KP9
P1674,考察,KP25
P1674,考察,KP6
P1674,考察,KP17
P1675,考察,KP3
P1675,考察,KP4
P1675,考察,KP19
P1675,考察,KP9
P1675,考察,KP8
P1676,考察,KP12
P1676,考察,KP13
P1676,考察,KP9
P1677,考察,KP4
P1678,考察,KP23
P1678,考察,KP9
P1678,考察,KP8
P1679,考察,KP26
P1679,考察,KP8
P1680,考察,KP19
P1680,考察,KP6
P1680,考察,KP10
P1681,考察,KP3
P1681,考察,KP9
P1681,考察,KP8
P1682,考察,KP3
P1682,考察,KP9
P1682,考察,KP6
P1682,考察,KP10
P1683,考察,KP2
P1683,考察,KP4
P1683,考察,KP9
P1683,考察,KP8
P1683,考察,KP11
P1684,考察,KP5
P1685,考察,KP12
P1685,考察,KP26
P1686,考察,KP12
P1686,考察,KP28
P1686,考察,KP8
P1686,考察,KP37
P1686,考察,KP27
P1687,考察,KP12
P1687,考察,KP28
P1687,考察,KP8
P1687,考察,KP37
P1687,考察,KP27
P1688,考察,KP2
P1688,考察,KP21
P1688,考察,KP4
P1688,考察,KP13
P1689,考察,KP3
P1689,考察,KP20
P1689,考察,KP5
P1690,考察,KP1
P1690,考察,KP9
P1690,考察,KP6
P1691,考察,KP16
P1691,考察,KP8
P1691,考察,KP10
P1692,考察,KP23
P1692,考察,KP16
P1692,考察,KP8
P1693,考察,KP5
P1693,考察,KP11
P1693,考察,KP10
P1694,考察,KP12
P1694,考察,KP21
P1694,考察,KP4
P1694,考察,KP9
P1694,考察,KP28
P1695,考察,KP3
P1695,考察,KP4
P1695,考察,KP6
P1696,考察,KP12
P1697,考察,KP9
P1697,考察,KP6
P1698,考察,KP9
P1698,考察,KP5
P1698,考察,KP8
P1699,考察,KP1
P1699,考察,KP12
P1699,考察,KP28
P1700,考察,KP16
P1700,考察,KP4
P1700,考察,KP8
P1701,考察,KP3
P1701,考察,KP9
P1701,考察,KP11
P1702,考察,KP12
P1702,考察,KP8
P1702,考察,KP22
P1703,考察,KP12
P1703,考察,KP8
P1704,考察,KP12
P1704,考察,KP8
P1705,考察,KP1
P1705,考察,KP3
P1705,考察,KP9
P1705,考察,KP5
P1706,考察,KP16
P1706,考察,KP17
P1707,考察,KP12
P1707,考察,KP9
P1708,考察,KP12
P1708,考察,KP9
P1709,考察,KP9
P1710,考察,KP12
P1710,考察,KP8
P1711,考察,KP9
P1711,考察,KP8
P1712,考察,KP5
P1712,考察,KP6
P1713,考察,KP23
P1713,考察,KP21
P1713,考察,KP35
P1713,考察,KP13
P1713,考察,KP5
P1714,考察,KP16
P1714,考察,KP4
P1714,考察,KP27
P1715,考察,KP21
P1715,考察,KP13
P1715,考察,KP8
P1715,考察,KP22
P1716,考察,KP23
P1716,考察,KP2
P1716,考察,KP12
P1716,考察,KP8
P1716,考察,KP27
P1717,考察,KP1
P1717,考察,KP2
P1717,考察,KP9
P1717,考察,KP8
P1717,考察,KP10
P1718,考察,KP2
P1718,考察,KP5
P1718,考察,KP8
P1719,考察,KP2
P1719,考察,KP8
P1720,考察,KP1
P1720,考察,KP3
P1720,考察,KP5
P1720,考察,KP8
P1720,考察,KP22
P1721,考察,KP2
P1721,考察,KP3
P1721,考察,KP9
P1721,考察,KP5
P1721,考察,KP6
P1722,考察,KP26
P1722,考察,KP9
P1722,考察,KP8
P1722,考察,KP11
P1723,考察,KP9
P1723,考察,KP8
P1724,考察,KP9
P1724,考察,KP8
P1725,考察,KP12
P1725,考察,KP21
P1725,考察,KP4
P1725,考察,KP24
P1725,考察,KP9
P1725,考察,KP5
P1725,考察,KP17
P1726,考察,KP16
P1726,考察,KP12
P1726,考察,KP3
P1726,考察,KP5
P1726,考察,KP8
P1726,考察,KP6
P1726,考察,KP10
P1727,考察,KP21
P1727,考察,KP24
P1727,考察,KP13
P1727,考察,KP25
P1728,考察,KP2
P1728,考察,KP12
P1728,考察,KP9
P1729,考察,KP9
P1729,考察,KP8
P1730,考察,KP9
P1730,考察,KP6
P1731,考察,KP5
P1731,考察,KP11
P1732,考察,KP1
P1732,考察,KP4
P1733,考察,KP2
P1733,考察,KP16
P1733,考察,KP4
P1734,考察,KP1
P1734,考察,KP12
P1734,考察,KP9
P1734,考察,KP5
P1734,考察,KP8
P1735,考察,KP1
P1735,考察,KP9
P1735,考察,KP5
P1735,考察,KP8
P1736,考察,KP9
P1736,考察,KP5
P1737,考察,KP2
P1737,考察,KP6
P1737,考察,KP10
P1738,考察,KP11
P1739,考察,KP12
P1739,考察,KP9
P1740,考察,KP12
P1741,考察,KP3
P1741,考察,KP4
P1742,考察,KP3
P1742,考察,KP8
P1743,考察,KP2
P1743,考察,KP4
P1743,考察,KP17
P1744,考察,KP16
P1744,考察,KP9
P1744,考察,KP20
P1744,考察,KP8
P1744,考察,KP22
P1744,考察,KP6
P1745,考察,KP2
P1745,考察,KP8
P1746,考察,KP21
P1746,考察,KP4
P1746,考察,KP13
P1746,考察,KP17
P1747,考察,KP23
P1747,考察,KP16
P1747,考察,KP4
P1747,考察,KP8
P1748,考察,KP3
P1748,考察,KP4
P1748,考察,KP5
P1748,考察,KP8
P1749,考察,KP21
P1749,考察,KP13
P1749,考察,KP8
P1750,考察,KP21
P1750,考察,KP24
P1750,考察,KP13
P1750,考察,KP5
P1751,考察,KP2
P1751,考察,KP21
P1751,考察,KP4
P1751,考察,KP5
P1752,考察,KP23
P1752,考察,KP9
P1752,考察,KP5
P1753,考察,KP5
P1754,考察,KP5
P1754,考察,KP11
P1755,考察,KP8
P1755,考察,KP22
P1756,考察,KP12
P1756,考察,KP8
P1757,考察,KP12
P1757,考察,KP3
P1757,考察,KP9
P1758,考察,KP1
P1758,考察,KP12
P1758,考察,KP21
P1758,考察,KP9
P1758,考察,KP17
P1759,考察,KP3
P1759,考察,KP21
P1759,考察,KP9
P1759,考察,KP17
P1760,考察,KP1
P1760,考察,KP2
P1760,考察,KP3
P1760,考察,KP4
P1760,考察,KP20
P1760,考察,KP11
P1761,考察,KP1
P1761,考察,KP3
P1761,考察,KP4
P1761,考察,KP9
P1762,考察,KP1
P1762,考察,KP4
P1762,考察,KP24
P1762,考察,KP9
P1762,考察,KP17
P1762,考察,KP10
P1763,考察,KP16
P1763,考察,KP8
P1763,考察,KP6
P1763,考察,KP10
P1764,考察,KP19
P1764,考察,KP28
P1764,考察,KP8
P1764,考察,KP27
P1765,考察,KP23
P1765,考察,KP2
P1765,考察,KP3
P1765,考察,KP4
P1765,考察,KP13
P1765,考察,KP5
P1765,考察,KP6
P1766,考察,KP2
P1766,考察,KP4
P1766,考察,KP9
P1767,考察,KP9
P1767,考察,KP8
P1767,考察,KP22
P1768,考察,KP8
P1768,考察,KP22
P1769,考察,KP2
P1769,考察,KP9
P1769,考察,KP5
P1769,考察,KP6
P1770,考察,KP9
P1770,考察,KP8
P1771,考察,KP9
P1771,考察,KP11
P1772,考察,KP3
P1772,考察,KP17
P1773,考察,KP3
P1774,考察,KP3
P1774,考察,KP21
P1774,考察,KP4
P1774,考察,KP24
P1774,考察,KP9
P1774,考察,KP17
P1775,考察,KP16
P1775,考察,KP21
P1775,考察,KP8
P1775,考察,KP27
P1775,考察,KP17
P1776,考察,KP16
P1776,考察,KP8
P1776,考察,KP27
P1776,考察,KP17
P1777,考察,KP9
P1777,考察,KP5
P1778,考察,KP4
P1778,考察,KP13
P1778,考察,KP8
P1778,考察,KP27
P1778,考察,KP17
P1779,考察,KP2
P1779,考察,KP4
P1779,考察,KP26
P1779,考察,KP13
P1779,考察,KP8
P1780,考察,KP12
P1780,考察,KP8
P1780,考察,KP11
P1781,考察,KP9
P1781,考察,KP8
P1781,考察,KP22
P1782,考察,KP2
P1782,考察,KP8
P1782,考察,KP6
P1783,考察,KP16
P1783,考察,KP12
P1783,考察,KP8
P1784,考察,KP2
P1784,考察,KP3
P1784,考察,KP8
P1784,考察,KP22
P1785,考察,KP2
P1785,考察,KP3
P1785,考察,KP8
P1785,考察,KP22
P1786,考察,KP2
P1786,考察,KP21
P1786,考察,KP4
P1786,考察,KP13
P1786,考察,KP17
P1787,考察,KP9
P1787,考察,KP8
P1787,考察,KP11
P1788,考察,KP12
P1788,考察,KP8
P1789,考察,KP8
P1790,考察,KP9
P1790,考察,KP8
P1790,考察,KP6
P1791,考察,KP2
P1791,考察,KP5
P1792,考察,KP16
P1792,考察,KP4
P1792,考察,KP31
P1792,考察,KP8
P1793,考察,KP2
P1793,考察,KP4
P1793,考察,KP9
P1793,考察,KP6
P1793,考察,KP11
P1794,考察,KP1
P1794,考察,KP2
P1794,考察,KP9
P1794,考察,KP8
P1795,考察,KP2
P1795,考察,KP5
P1795,考察,KP8
P1795,考察,KP11
P1796,考察,KP2
P1796,考察,KP9
P1797,考察,KP16
P1797,考察,KP8
P1798,考察,KP8
P1798,考察,KP11
P1798,考察,KP10
P1799,考察,KP5
P1799,考察,KP11
P1800,考察,KP3
P1800,考察,KP4
P1801,考察,KP28
P1801,考察,KP8
P1801,考察,KP27
P1801,考察,KP17
P1802,考察,KP2
P1802,考察,KP3
P1802,考察,KP4
P1802,考察,KP10
P1803,考察,KP12
P1803,考察,KP4
P1803,考察,KP5
P1803,考察,KP8
P1803,考察,KP17
P1804,考察,KP19
P1804,考察,KP9
P1804,考察,KP5
P1804,考察,KP6
P1804,考察,KP10
P1805,考察,KP2
P1805,考察,KP9
P1806,考察,KP12
P1807,考察,KP9
P1807,考察,KP5
P1808,考察,KP34
P1808,考察,KP11
P1809,考察,KP2
P1809,考察,KP7
P1809,考察,KP9
P1810,考察,KP12
P1810,考察,KP26
P1810,考察,KP5
P1811,考察,KP16
P1811,考察,KP8
P1812,考察,KP2
P1812,考察,KP12
P1812,考察,KP21
P1812,考察,KP13
P1813,考察,KP1
P1813,考察,KP3
P1813,考察,KP9
P1814,考察,KP12
P1814,考察,KP9
P1815,考察,KP12
P1815,考察,KP19
P1815,考察,KP22
P1816,考察,KP12
P1816,考察,KP13
P1816,考察,KP8
P1817,考察,KP4
P1817,考察,KP8
P1817,考察,KP22
P1817,考察,KP11
P1818,考察,KP23
P1818,考察,KP16
P1818,考察,KP4
P1818,考察,KP8
P1819,考察,KP12
P1819,考察,KP21
P1819,考察,KP13
P1819,考察,KP9
P1820,考察,KP2
P1820,考察,KP12
P1820,考察,KP13
P1820,考察,KP5
P1820,考察,KP28
P1820,考察,KP25
P1820,考察,KP17
P1821,考察,KP9
P1821,考察,KP8
P1822,考察,KP2
P1822,考察,KP7
P1822,考察,KP24
P1823,考察,KP3
P1823,考察,KP4
P1823,考察,KP30
P1824,考察,KP1
P1824,考察,KP2
P1824,考察,KP3
P1824,考察,KP8
P1824,考察,KP10
P1825,考察,KP12
P1825,考察,KP9
P1825,考察,KP6
P1826,考察,KP2
P1826,考察,KP8
P1827,考察,KP5
P1827,考察,KP8
P1828,考察,KP1
P1828,考察,KP16
P1828,考察,KP3
P1828,考察,KP4
P1828,考察,KP8
P1828,考察,KP10
P1829,考察,KP16
P1829,考察,KP4
P1829,考察,KP8
P1830,考察,KP21
P1830,考察,KP13
P1830,考察,KP5
P1831,考察,KP1
P1831,考察,KP4
P1831,考察,KP8
P1831,考察,KP22
P1832,考察,KP12
P1832,考察,KP5
P1832,考察,KP8
P1833,考察,KP12
P1833,考察,KP9
P1834,考察,KP5
P1834,考察,KP8
P1835,考察,KP9
P1835,考察,KP8
P1835,考察,KP11
P1836,考察,KP16
P1836,考察,KP8
P1837,考察,KP4
P1838,考察,KP3
P1838,考察,KP8
P1838,考察,KP6
P1838,考察,KP17
P1839,考察,KP2
P1839,考察,KP3
P1839,考察,KP21
P1839,考察,KP24
P1839,考察,KP13
P1839,考察,KP9
P1840,考察,KP1
P1840,考察,KP8
P1841,考察,KP2
P1841,考察,KP9
P1841,考察,KP6
P1842,考察,KP12
P1842,考察,KP8
P1842,考察,KP22
P1843,考察,KP2
P1843,考察,KP9
P1844,考察,KP16
P1844,考察,KP4
P1844,考察,KP8
P1845,考察,KP1
P1845,考察,KP3
P1845,考察,KP13
P1845,考察,KP9
P1845,考察,KP5
P1846,考察,KP1
P1846,考察,KP4
P1846,考察,KP5
P1846,考察,KP8
P1847,考察,KP12
P1847,考察,KP9
P1848,考察,KP12
P1848,考察,KP9
P1848,考察,KP8
P1849,考察,KP1
P1849,考察,KP9
P1849,考察,KP8
P1850,考察,KP5
P1851,考察,KP2
P1851,考察,KP16
P1851,考察,KP4
P1851,考察,KP8
P1852,考察,KP16
P1852,考察,KP7
P1852,考察,KP4
P1852,考察,KP30
P1853,考察,KP16
P1853,考察,KP7
P1853,考察,KP4
P1854,考察,KP1
P1854,考察,KP2
P1854,考察,KP3
P1854,考察,KP10
P1855,考察,KP2
P1855,考察,KP4
P1855,考察,KP9
P1855,考察,KP5
P1856,考察,KP8
P1856,考察,KP6
P1857,考察,KP2
P1857,考察,KP5
P1858,考察,KP23
P1858,考察,KP4
P1858,考察,KP9
P1858,考察,KP5
P1858,考察,KP6
P1859,考察,KP2
P1859,考察,KP3
P1859,考察,KP4
P1859,考察,KP9
P1859,考察,KP5
P1859,考察,KP6
P1860,考察,KP2
P1860,考察,KP21
P1860,考察,KP5
P1861,考察,KP1
P1861,考察,KP5
P1861,考察,KP28
P1862,考察,KP3
P1862,考察,KP5
P1863,考察,KP9
P1863,考察,KP5
P1863,考察,KP11
P1864,考察,KP9
P1865,考察,KP5
P1866,考察,KP9
P1866,考察,KP8
P1866,考察,KP6
P1867,考察,KP9
P1867,考察,KP8
P1867,考察,KP22
P1867,考察,KP6
P1868,考察,KP2
P1868,考察,KP3
P1868,考察,KP21
P1868,考察,KP17
P1869,考察,KP16
P1869,考察,KP4
P1869,考察,KP24
P1869,考察,KP8
P1870,考察,KP2
P1870,考察,KP12
P1870,考察,KP8
P1871,考察,KP12
P1871,考察,KP9
P1872,考察,KP19
P1872,考察,KP9
P1872,考察,KP8
P1873,考察,KP9
P1873,考察,KP8
P1873,考察,KP6
P1873,考察,KP10
P1874,考察,KP1
P1874,考察,KP2
P1874,考察,KP5
P1874,考察,KP8
P1874,考察,KP6
P1875,考察,KP2
P1875,考察,KP3
P1875,考察,KP21
P1875,考察,KP4
P1875,考察,KP17
P1875,考察,KP10
P1876,考察,KP21
P1876,考察,KP4
P1876,考察,KP13
P1876,考察,KP9
P1876,考察,KP17
P1877,考察,KP1
P1877,考察,KP3
P1877,考察,KP19
P1877,考察,KP8
P1878,考察,KP9
P1878,考察,KP11
P1879,考察,KP23
P1879,考察,KP2
P1880,考察,KP23
P1880,考察,KP4
P1881,考察,KP3
P1881,考察,KP24
P1881,考察,KP5
P1882,考察,KP1
P1882,考察,KP7
P1882,考察,KP13
P1882,考察,KP25
P1883,考察,KP23
P1883,考察,KP2
P1883,考察,KP21
P1883,考察,KP4
P1883,考察,KP13
P1884,考察,KP2
P1884,考察,KP4
P1884,考察,KP9
P1884,考察,KP5
P1885,考察,KP2
P1885,考察,KP9
P1885,考察,KP8
P1885,考察,KP22
P1886,考察,KP9
P1886,考察,KP5
P1887,考察,KP9
P1887,考察,KP8
P1888,考察,KP9
P1888,考察,KP5
P1888,考察,KP8
P1889,考察,KP9
P1889,考察,KP5
P1890,考察,KP3
P1890,考察,KP34
P1890,考察,KP11
P1891,考察,KP4
P1891,考察,KP8
P1891,考察,KP37
P1891,考察,KP22
P1892,考察,KP3
P1892,考察,KP7
P1892,考察,KP24
P1892,考察,KP20
P1892,考察,KP17
P1893,考察,KP1
P1893,考察,KP3
P1893,考察,KP4
P1893,考察,KP13
P1893,考察,KP9
P1893,考察,KP25
P1893,考察,KP6
P1894,考察,KP1
P1894,考察,KP3
P1894,考察,KP4
P1894,考察,KP9
P1894,考察,KP6
P1895,考察,KP3
P1895,考察,KP9
P1895,考察,KP6
P1896,考察,KP23
P1896,考察,KP12
P1897,考察,KP21
P1897,考察,KP20
P1897,考察,KP5
P1897,考察,KP17
P1898,考察,KP23
P1898,考察,KP20
P1898,考察,KP37
P1898,考察,KP11
P1899,考察,KP2
P1899,考察,KP12
P1899,考察,KP21
P1899,考察,KP24
P1899,考察,KP13
P1899,考察,KP9
P1899,考察,KP11
P1900,考察,KP2
P1900,考察,KP12
P1900,考察,KP24
P1900,考察,KP13
P1900,考察,KP9
P1900,考察,KP11
P1901,考察,KP3
P1901,考察,KP9
P1901,考察,KP20
P1901,考察,KP11
P1902,考察,KP3
P1902,考察,KP9
P1903,考察,KP3
P1903,考察,KP9
P1904,考察,KP9
P1904,考察,KP11
P1905,考察,KP5
P1905,考察,KP11
P1906,考察,KP23
P1906,考察,KP21
P1906,考察,KP4
P1907,考察,KP16
P1907,考察,KP4
P1907,考察,KP8
P1908,考察,KP1
P1908,考察,KP2
P1908,考察,KP4
P1908,考察,KP9
P1908,考察,KP6
P1909,考察,KP12
P1909,考察,KP21
P1909,考察,KP24
P1909,考察,KP19
P1909,考察,KP9
P1909,考察,KP5
P1909,考察,KP8
P1910,考察,KP3
P1910,考察,KP4
P1911,考察,KP4
P1912,考察,KP9
P1912,考察,KP11
P1913,考察,KP2
P1913,考察,KP12
P1913,考察,KP9
P1913,考察,KP8
P1914,考察,KP3
P1914,考察,KP9
P1914,考察,KP5
P1914,考察,KP8
P1915,考察,KP4
P1915,考察,KP8
P1915,考察,KP22
P1916,考察,KP2
P1916,考察,KP4
P1917,考察,KP12
P1917,考察,KP9
P1917,考察,KP8
P1918,考察,KP9
P1918,考察,KP8
P1918,考察,KP22
P1919,考察,KP2
P1919,考察,KP3
P1919,考察,KP9
P1919,考察,KP5
P1920,考察,KP9
P1920,考察,KP5
P1920,考察,KP6
P1921,考察,KP3
P1921,考察,KP21
P1921,考察,KP7
P1921,考察,KP24
P1921,考察,KP17
P1922,考察,KP2
P1922,考察,KP3
P1922,考察,KP24
P1922,考察,KP8
P1922,考察,KP22
P1922,考察,KP10
P1923,考察,KP2
P1923,考察,KP3
P1923,考察,KP21
P1923,考察,KP4
P1923,考察,KP5
P1923,考察,KP17
P1924,考察,KP12
P1924,考察,KP9
P1924,考察,KP28
P1925,考察,KP12
P1925,考察,KP9
P1926,考察,KP12
P1926,考察,KP29
P1926,考察,KP13
P1926,考察,KP9
P1926,考察,KP5
P1927,考察,KP2
P1927,考察,KP8
P1927,考察,KP22
P1928,考察,KP21
P1928,考察,KP4
P1928,考察,KP26
P1928,考察,KP9
P1928,考察,KP17
P1929,考察,KP3
P1929,考察,KP4
P1929,考察,KP9
P1929,考察,KP10
P1930,考察,KP1
P1930,考察,KP8
P1931,考察,KP5
P1931,考察,KP11
P1932,考察,KP2
P1932,考察,KP5
P1932,考察,KP11
P1933,考察,KP23
P1933,考察,KP21
P1933,考察,KP13
P1934,考察,KP1
P1934,考察,KP12
P1934,考察,KP21
P1934,考察,KP9
P1934,考察,KP17
P1935,考察,KP1
P1935,考察,KP3
P1935,考察,KP4
P1935,考察,KP9
P1935,考察,KP8
P1936,考察,KP16
P1936,考察,KP8
P1937,考察,KP1
P1937,考察,KP3
P1937,考察,KP5
P1938,考察,KP2
P1938,考察,KP19
P1938,考察,KP9
P1939,考察,KP2
P1939,考察,KP5
P1939,考察,KP11
P1940,考察,KP3
P1940,考察,KP4
P1940,考察,KP9
P1940,考察,KP20
P1940,考察,KP5
P1940,考察,KP17
P1941,考察,KP16
P1941,考察,KP7
P1941,考察,KP4
P1941,考察,KP8
P1941,考察,KP22
P1942,考察,KP1
P1942,考察,KP9
P1942,考察,KP8
P1942,考察,KP10
P1943,考察,KP12
P1943,考察,KP9
P1943,考察,KP8
P1944,考察,KP11
P1945,考察,KP2
P1945,考察,KP3
P1945,考察,KP7
P1945,考察,KP5
P1946,考察,KP1
P1946,考察,KP3
P1946,考察,KP4
P1946,考察,KP9
P1946,考察,KP6
P1946,考察,KP10
P1947,考察,KP1
P1947,考察,KP4
P1947,考察,KP9
P1947,考察,KP5
P1947,考察,KP8
P1947,考察,KP10
P1948,考察,KP12
P1948,考察,KP3
P1948,考察,KP10
P1949,考察,KP12
P1949,考察,KP8
P1950,考察,KP9
P1950,考察,KP8
P1951,考察,KP2
P1951,考察,KP16
P1951,考察,KP7
P1951,考察,KP4
P1951,考察,KP31
P1951,考察,KP13
P1952,考察,KP16
P1952,考察,KP4
P1952,考察,KP13
P1953,考察,KP2
P1953,考察,KP21
P1953,考察,KP4
P1953,考察,KP22
P1954,考察,KP1
P1954,考察,KP23
P1954,考察,KP3
P1954,考察,KP20
P1954,考察,KP8
P1954,考察,KP6
P1955,考察,KP1
P1955,考察,KP2
P1955,考察,KP9
P1955,考察,KP8
P1955,考察,KP10
P1956,考察,KP9
P1956,考察,KP8
P1957,考察,KP9
P1957,考察,KP6
P1958,考察,KP1
P1958,考察,KP9
P1958,考察,KP6
P1959,考察,KP9
P1959,考察,KP6
P1960,考察,KP1
P1960,考察,KP2
P1960,考察,KP3
P1961,考察,KP4
P1961,考察,KP9
P1961,考察,KP6
P1962,考察,KP2
P1962,考察,KP9
P1962,考察,KP11
P1963,考察,KP5
P1963,考察,KP10
P1964,考察,KP19
P1964,考察,KP5
P1965,考察,KP5
P1965,考察,KP11
P1966,考察,KP12
P1966,考察,KP21
P1966,考察,KP13
P1966,考察,KP25
P1967,考察,KP2
P1967,考察,KP21
P1967,考察,KP7
P1967,考察,KP13
P1967,考察,KP9
P1967,考察,KP8
P1967,考察,KP25
P1967,考察,KP17
P1968,考察,KP23
P1968,考察,KP12
P1969,考察,KP3
P1969,考察,KP9
P1969,考察,KP6
P1970,考察,KP2
P1970,考察,KP5
P1970,考察,KP8
P1971,考察,KP9
P1971,考察,KP9
P1971,考察,KP8
P1972,考察,KP5
P1972,考察,KP8
P1972,考察,KP11
P1973,考察,KP23
P1973,考察,KP2
P1973,考察,KP4
P1973,考察,KP9
P1973,考察,KP5
P1973,考察,KP11
P1974,考察,KP2
P1974,考察,KP4
P1974,考察,KP5
P1974,考察,KP8
P1974,考察,KP22
P1975,考察,KP23
P1975,考察,KP2
P1975,考察,KP12
P1975,考察,KP5
P1976,考察,KP16
P1976,考察,KP4
P1976,考察,KP5
P1976,考察,KP8
P1977,考察,KP2
P1977,考察,KP5
P1977,考察,KP11
P1977,考察,KP10
P1978,考察,KP2
P1978,考察,KP8
P1978,考察,KP22
P1979,考察,KP23
P1979,考察,KP12
P1979,考察,KP21
P1979,考察,KP24
P1979,考察,KP13
P1979,考察,KP9
P1979,考察,KP5
P1979,考察,KP17
P1980,考察,KP3
P1980,考察,KP21
P1980,考察,KP4
P1981,考察,KP1
P1981,考察,KP2
P1981,考察,KP16
P1981,考察,KP8
P1981,考察,KP10
P1982,考察,KP12
P1982,考察,KP9
P1982,考察,KP8
P1983,考察,KP12
P1983,考察,KP9
P1983,考察,KP5
P1983,考察,KP8
P1983,考察,KP27
P1984,考察,KP2
P1984,考察,KP5
P1984,考察,KP8
P1985,考察,KP3
P1985,考察,KP7
P1985,考察,KP10
P1986,考察,KP1
P1986,考察,KP3
P1986,考察,KP4
P1986,考察,KP19
P1987,考察,KP2
P1987,考察,KP3
P1987,考察,KP17
P1988,考察,KP12
P1988,考察,KP5
P1988,考察,KP8
P1989,考察,KP23
P1989,考察,KP12
P1989,考察,KP9
P1989,考察,KP8
P1990,考察,KP16
P1990,考察,KP21
P1990,考察,KP24
P1990,考察,KP13
P1990,考察,KP5
P1991,考察,KP4
P1991,考察,KP9
P1991,考察,KP8
P1992,考察,KP9
P1992,考察,KP8
P1992,考察,KP22
P1993,考察,KP12
P1993,考察,KP8
P1994,考察,KP2
P1994,考察,KP6
P1995,考察,KP5
P1996,考察,KP5
P1998,考察,KP2
P1998,考察,KP16
P1998,考察,KP4
P1998,考察,KP26
P1998,考察,KP27
P1999,考察,KP16
P1999,考察,KP4
P2000,考察,KP3
P2000,考察,KP9
P2001,考察,KP12
P2002,考察,KP2
P2002,考察,KP9
P2003,考察,KP3
P2003,考察,KP7
P2003,考察,KP5
P2003,考察,KP17
P2004,考察,KP21
P2004,考察,KP29
P2004,考察,KP35
P2004,考察,KP13
P2005,考察,KP2
P2005,考察,KP3
P2005,考察,KP8
P2005,考察,KP22
P2006,考察,KP2
P2006,考察,KP4
P2006,考察,KP5
P2007,考察,KP1
P2007,考察,KP9
P2007,考察,KP6
P2008,考察,KP12
P2008,考察,KP8
P2009,考察,KP12
P2009,考察,KP8
P2009,考察,KP6
P2012,考察,KP12
P2012,考察,KP17
P2013,考察,KP16
P2013,考察,KP4
P2013,考察,KP8
P2013,考察,KP17
P2014,考察,KP1
P2014,考察,KP2
P2014,考察,KP3
P2014,考察,KP9
P2014,考察,KP5
P2014,考察,KP10
P2015,考察,KP2
P2015,考察,KP8
P2015,考察,KP22
P2016,考察,KP2
P2016,考察,KP12
P2016,考察,KP9
P2016,考察,KP5
P2016,考察,KP6
P2016,考察,KP11
P2017,考察,KP2
P2017,考察,KP9
P2017,考察,KP6
P2018,考察,KP19
P2018,考察,KP8
P2019,考察,KP1
